Código;Reservatório;Cota;Capacidade;Volume;VolumePercentual;DataInformacao;
12172;EPITÁCIO PESSOA;;411,69;404,64;98,29;07/10/2009;
12172;EPITÁCIO PESSOA;;411,69;405,03;98,38;06/10/2009;
12172;EPITÁCIO PESSOA;;411,69;405,43;98,48;05/10/2009;
12172;EPITÁCIO PESSOA;;411,69;405,82;98,57;04/10/2009;
12172;EPITÁCIO PESSOA;;411,69;406,21;98,67;03/10/2009;
12172;EPITÁCIO PESSOA;;411,69;406,60;98,76;02/10/2009;
12172;EPITÁCIO PESSOA;;411,69;406,99;98,86;01/10/2009;
12172;EPITÁCIO PESSOA;377,79;411,69;407,38;98,95;30/09/2009;
12172;EPITÁCIO PESSOA;;411,69;407,77;99,05;29/09/2009;
12172;EPITÁCIO PESSOA;;411,69;408,17;99,14;28/09/2009;
12172;EPITÁCIO PESSOA;;411,69;408,56;99,24;27/09/2009;
12172;EPITÁCIO PESSOA;;411,69;408,95;99,33;26/09/2009;
12172;EPITÁCIO PESSOA;;411,69;409,34;99,43;25/09/2009;
12172;EPITÁCIO PESSOA;;411,69;409,73;99,52;24/09/2009;
12172;EPITÁCIO PESSOA;;411,69;410,12;99,62;23/09/2009;
12172;EPITÁCIO PESSOA;;411,69;410,51;99,71;22/09/2009;
12172;EPITÁCIO PESSOA;;411,69;410,90;99,81;21/09/2009;
12172;EPITÁCIO PESSOA;;411,69;411,30;99,90;20/09/2009;
12172;EPITÁCIO PESSOA;378,04;411,69;417,31;101,37;31/08/2009;
12172;EPITÁCIO PESSOA;378,20;411,69;423,81;102,94;31/07/2009;
12172;EPITÁCIO PESSOA;378,31;411,69;428,28;104,03;30/06/2009;
12172;EPITÁCIO PESSOA;378,88;411,69;452,13;109,82;31/05/2009;
12172;EPITÁCIO PESSOA;;411,69;407,77;99,05;03/05/2009;
12172;EPITÁCIO PESSOA;;411,69;404,64;98,29;02/05/2009;
12172;EPITÁCIO PESSOA;;411,69;399,95;97,15;01/05/2009;
12172;EPITÁCIO PESSOA;377,31;411,69;389,20;94,54;30/04/2009;
12172;EPITÁCIO PESSOA;;411,69;381,88;92,76;29/04/2009;
12172;EPITÁCIO PESSOA;;411,69;379,68;92,22;28/04/2009;
12172;EPITÁCIO PESSOA;;411,69;378,58;91,96;27/04/2009;
12172;EPITÁCIO PESSOA;;411,69;377,85;91,78;26/04/2009;
12172;EPITÁCIO PESSOA;;411,69;377,49;91,69;25/04/2009;
12172;EPITÁCIO PESSOA;;411,69;376,08;91,35;24/04/2009;
12172;EPITÁCIO PESSOA;;411,69;372,90;90,58;23/04/2009;
12172;EPITÁCIO PESSOA;;411,69;370,78;90,06;22/04/2009;
12172;EPITÁCIO PESSOA;;411,69;370,42;89,98;21/04/2009;
12172;EPITÁCIO PESSOA;;411,69;370,07;89,89;20/04/2009;
12172;EPITÁCIO PESSOA;;411,69;370,42;89,98;19/04/2009;
12172;EPITÁCIO PESSOA;;411,69;370,42;89,98;18/04/2009;
12172;EPITÁCIO PESSOA;;411,69;370,42;89,98;17/04/2009;
12172;EPITÁCIO PESSOA;;411,69;370,07;89,89;16/04/2009;
12172;EPITÁCIO PESSOA;;411,69;369,36;89,72;15/04/2009;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;14/04/2009;
12172;EPITÁCIO PESSOA;;411,69;367,59;89,29;13/04/2009;
12172;EPITÁCIO PESSOA;;411,69;366,53;89,03;12/04/2009;
12172;EPITÁCIO PESSOA;;411,69;365,12;88,69;11/04/2009;
12172;EPITÁCIO PESSOA;;411,69;364,06;88,43;10/04/2009;
12172;EPITÁCIO PESSOA;;411,69;363,71;88,34;09/04/2009;
12172;EPITÁCIO PESSOA;;411,69;363,35;88,26;08/04/2009;
12172;EPITÁCIO PESSOA;;411,69;360,52;87,57;07/04/2009;
12172;EPITÁCIO PESSOA;;411,69;355,93;86,46;06/04/2009;
12172;EPITÁCIO PESSOA;;411,69;355,58;86,37;05/04/2009;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;04/04/2009;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;03/04/2009;
12172;EPITÁCIO PESSOA;;411,69;355,58;86,37;02/04/2009;
12172;EPITÁCIO PESSOA;;411,69;355,93;86,46;01/04/2009;
12172;EPITÁCIO PESSOA;376,39;411,69;356,28;86,54;31/03/2009;
12172;EPITÁCIO PESSOA;;411,69;356,64;86,63;30/03/2009;
12172;EPITÁCIO PESSOA;;411,69;356,99;86,71;29/03/2009;
12172;EPITÁCIO PESSOA;;411,69;357,34;86,80;28/03/2009;
12172;EPITÁCIO PESSOA;;411,69;357,70;86,88;27/03/2009;
12172;EPITÁCIO PESSOA;;411,69;357,70;86,88;26/03/2009;
12172;EPITÁCIO PESSOA;;411,69;358,05;86,97;25/03/2009;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;24/03/2009;
12172;EPITÁCIO PESSOA;;411,69;358,76;87,14;23/03/2009;
12172;EPITÁCIO PESSOA;;411,69;359,11;87,23;22/03/2009;
12172;EPITÁCIO PESSOA;;411,69;359,46;87,31;21/03/2009;
12172;EPITÁCIO PESSOA;;411,69;359,82;87,40;20/03/2009;
12172;EPITÁCIO PESSOA;;411,69;360,17;87,49;19/03/2009;
12172;EPITÁCIO PESSOA;;411,69;359,82;87,40;18/03/2009;
12172;EPITÁCIO PESSOA;;411,69;359,11;87,23;17/03/2009;
12172;EPITÁCIO PESSOA;;411,69;358,76;87,14;16/03/2009;
12172;EPITÁCIO PESSOA;;411,69;357,70;86,88;15/03/2009;
12172;EPITÁCIO PESSOA;;411,69;354,87;86,20;14/03/2009;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;13/03/2009;
12172;EPITÁCIO PESSOA;;411,69;352,75;85,68;12/03/2009;
12172;EPITÁCIO PESSOA;;411,69;353,10;85,77;11/03/2009;
12172;EPITÁCIO PESSOA;;411,69;353,45;85,85;10/03/2009;
12172;EPITÁCIO PESSOA;;411,69;353,45;85,85;09/03/2009;
12172;EPITÁCIO PESSOA;;411,69;353,81;85,94;08/03/2009;
12172;EPITÁCIO PESSOA;;411,69;354,16;86,03;07/03/2009;
12172;EPITÁCIO PESSOA;;411,69;354,52;86,11;06/03/2009;
12172;EPITÁCIO PESSOA;;411,69;354,87;86,20;05/03/2009;
12172;EPITÁCIO PESSOA;;411,69;354,87;86,20;04/03/2009;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;03/03/2009;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;02/03/2009;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;01/03/2009;
12172;EPITÁCIO PESSOA;376,37;411,69;355,58;86,37;28/02/2009;
12172;EPITÁCIO PESSOA;;411,69;355,58;86,37;27/02/2009;
12172;EPITÁCIO PESSOA;;411,69;355,93;86,46;26/02/2009;
12172;EPITÁCIO PESSOA;;411,69;355,93;86,46;25/02/2009;
12172;EPITÁCIO PESSOA;;411,69;355,58;86,37;24/02/2009;
12172;EPITÁCIO PESSOA;;411,69;353,81;85,94;23/02/2009;
12172;EPITÁCIO PESSOA;;411,69;353,45;85,85;22/02/2009;
12172;EPITÁCIO PESSOA;;411,69;353,45;85,85;21/02/2009;
12172;EPITÁCIO PESSOA;;411,69;353,10;85,77;20/02/2009;
12172;EPITÁCIO PESSOA;;411,69;351,69;85,43;19/02/2009;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;18/02/2009;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;17/02/2009;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;16/02/2009;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;15/02/2009;
12172;EPITÁCIO PESSOA;;411,69;350,63;85,17;14/02/2009;
12172;EPITÁCIO PESSOA;;411,69;349,21;84,82;13/02/2009;
12172;EPITÁCIO PESSOA;;411,69;349,21;84,82;12/02/2009;
12172;EPITÁCIO PESSOA;;411,69;349,92;85,00;11/02/2009;
12172;EPITÁCIO PESSOA;;411,69;350,27;85,08;10/02/2009;
12172;EPITÁCIO PESSOA;;411,69;350,63;85,17;09/02/2009;
12172;EPITÁCIO PESSOA;;411,69;351,33;85,34;08/02/2009;
12172;EPITÁCIO PESSOA;;411,69;351,69;85,43;07/02/2009;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;06/02/2009;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;05/02/2009;
12172;EPITÁCIO PESSOA;;411,69;352,39;85,60;04/02/2009;
12172;EPITÁCIO PESSOA;;411,69;352,39;85,60;03/02/2009;
12172;EPITÁCIO PESSOA;;411,69;352,75;85,68;02/02/2009;
12172;EPITÁCIO PESSOA;;411,69;352,75;85,68;01/02/2009;
12172;EPITÁCIO PESSOA;376,28;411,69;352,39;85,60;31/01/2009;
12172;EPITÁCIO PESSOA;;411,69;352,75;85,68;30/01/2009;
12172;EPITÁCIO PESSOA;;411,69;353,10;85,77;29/01/2009;
12172;EPITÁCIO PESSOA;;411,69;353,45;85,85;28/01/2009;
12172;EPITÁCIO PESSOA;;411,69;353,81;85,94;27/01/2009;
12172;EPITÁCIO PESSOA;;411,69;354,52;86,11;26/01/2009;
12172;EPITÁCIO PESSOA;;411,69;354,87;86,20;25/01/2009;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;24/01/2009;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;23/01/2009;
12172;EPITÁCIO PESSOA;;411,69;355,58;86,37;22/01/2009;
12172;EPITÁCIO PESSOA;;411,69;355,93;86,46;21/01/2009;
12172;EPITÁCIO PESSOA;;411,69;356,28;86,54;20/01/2009;
12172;EPITÁCIO PESSOA;;411,69;356,64;86,63;19/01/2009;
12172;EPITÁCIO PESSOA;;411,69;356,99;86,71;18/01/2009;
12172;EPITÁCIO PESSOA;;411,69;357,34;86,80;17/01/2009;
12172;EPITÁCIO PESSOA;;411,69;357,34;86,80;16/01/2009;
12172;EPITÁCIO PESSOA;;411,69;357,70;86,88;15/01/2009;
12172;EPITÁCIO PESSOA;;411,69;358,05;86,97;14/01/2009;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;13/01/2009;
12172;EPITÁCIO PESSOA;;411,69;358,76;87,14;12/01/2009;
12172;EPITÁCIO PESSOA;;411,69;359,11;87,23;11/01/2009;
12172;EPITÁCIO PESSOA;;411,69;359,46;87,31;10/01/2009;
12172;EPITÁCIO PESSOA;;411,69;359,82;87,40;09/01/2009;
12172;EPITÁCIO PESSOA;;411,69;360,17;87,49;08/01/2009;
12172;EPITÁCIO PESSOA;;411,69;360,88;87,66;07/01/2009;
12172;EPITÁCIO PESSOA;;411,69;361,23;87,74;06/01/2009;
12172;EPITÁCIO PESSOA;;411,69;361,59;87,83;05/01/2009;
12172;EPITÁCIO PESSOA;;411,69;361,94;87,92;04/01/2009;
12172;EPITÁCIO PESSOA;;411,69;362,29;88,00;03/01/2009;
12172;EPITÁCIO PESSOA;;411,69;362,65;88,09;02/01/2009;
12172;EPITÁCIO PESSOA;;411,69;363,00;88,17;01/01/2009;
12172;EPITÁCIO PESSOA;376,59;411,69;363,35;88,26;31/12/2008;
12172;EPITÁCIO PESSOA;;411,69;364,06;88,43;30/12/2008;
12172;EPITÁCIO PESSOA;;411,69;364,41;88,52;29/12/2008;
12172;EPITÁCIO PESSOA;;411,69;364,77;88,60;28/12/2008;
12172;EPITÁCIO PESSOA;;411,69;365,12;88,69;27/12/2008;
12172;EPITÁCIO PESSOA;;411,69;365,47;88,77;26/12/2008;
12172;EPITÁCIO PESSOA;;411,69;365,83;88,86;25/12/2008;
12172;EPITÁCIO PESSOA;;411,69;366,18;88,95;24/12/2008;
12172;EPITÁCIO PESSOA;;411,69;366,53;89,03;23/12/2008;
12172;EPITÁCIO PESSOA;;411,69;366,89;89,12;22/12/2008;
12172;EPITÁCIO PESSOA;;411,69;367,24;89,20;21/12/2008;
12172;EPITÁCIO PESSOA;;411,69;367,59;89,29;20/12/2008;
12172;EPITÁCIO PESSOA;;411,69;368,30;89,46;19/12/2008;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;18/12/2008;
12172;EPITÁCIO PESSOA;;411,69;369,01;89,63;17/12/2008;
12172;EPITÁCIO PESSOA;;411,69;369,36;89,72;16/12/2008;
12172;EPITÁCIO PESSOA;;411,69;369,72;89,80;15/12/2008;
12172;EPITÁCIO PESSOA;;411,69;370,07;89,89;14/12/2008;
12172;EPITÁCIO PESSOA;;411,69;370,42;89,98;13/12/2008;
12172;EPITÁCIO PESSOA;;411,69;370,78;90,06;12/12/2008;
12172;EPITÁCIO PESSOA;;411,69;371,13;90,15;11/12/2008;
12172;EPITÁCIO PESSOA;;411,69;371,13;90,15;10/12/2008;
12172;EPITÁCIO PESSOA;;411,69;371,48;90,23;09/12/2008;
12172;EPITÁCIO PESSOA;;411,69;371,84;90,32;08/12/2008;
12172;EPITÁCIO PESSOA;;411,69;372,54;90,49;07/12/2008;
12172;EPITÁCIO PESSOA;;411,69;372,90;90,58;06/12/2008;
12172;EPITÁCIO PESSOA;;411,69;373,25;90,66;05/12/2008;
12172;EPITÁCIO PESSOA;;411,69;373,60;90,75;04/12/2008;
12172;EPITÁCIO PESSOA;;411,69;373,96;90,83;03/12/2008;
12172;EPITÁCIO PESSOA;;411,69;374,31;90,92;02/12/2008;
12172;EPITÁCIO PESSOA;;411,69;374,67;91,01;01/12/2008;
12172;EPITÁCIO PESSOA;376,92;411,69;375,02;91,09;30/11/2008;
12172;EPITÁCIO PESSOA;;411,69;375,37;91,18;29/11/2008;
12172;EPITÁCIO PESSOA;;411,69;375,73;91,26;28/11/2008;
12172;EPITÁCIO PESSOA;;411,69;376,08;91,35;27/11/2008;
12172;EPITÁCIO PESSOA;;411,69;376,43;91,44;26/11/2008;
12172;EPITÁCIO PESSOA;;411,69;376,79;91,52;25/11/2008;
12172;EPITÁCIO PESSOA;;411,69;377,14;91,61;24/11/2008;
12172;EPITÁCIO PESSOA;;411,69;377,49;91,69;23/11/2008;
12172;EPITÁCIO PESSOA;;411,69;377,85;91,78;22/11/2008;
12172;EPITÁCIO PESSOA;;411,69;378,21;91,87;21/11/2008;
12172;EPITÁCIO PESSOA;;411,69;378,58;91,96;20/11/2008;
12172;EPITÁCIO PESSOA;;411,69;378,95;92,05;19/11/2008;
12172;EPITÁCIO PESSOA;;411,69;379,68;92,22;18/11/2008;
12172;EPITÁCIO PESSOA;;411,69;380,04;92,31;17/11/2008;
12172;EPITÁCIO PESSOA;;411,69;380,41;92,40;16/11/2008;
12172;EPITÁCIO PESSOA;;411,69;380,78;92,49;15/11/2008;
12172;EPITÁCIO PESSOA;;411,69;381,14;92,58;14/11/2008;
12172;EPITÁCIO PESSOA;;411,69;381,51;92,67;13/11/2008;
12172;EPITÁCIO PESSOA;;411,69;382,24;92,85;12/11/2008;
12172;EPITÁCIO PESSOA;;411,69;382,61;92,94;11/11/2008;
12172;EPITÁCIO PESSOA;;411,69;382,97;93,02;10/11/2008;
12172;EPITÁCIO PESSOA;;411,69;383,34;93,11;09/11/2008;
12172;EPITÁCIO PESSOA;;411,69;383,71;93,20;08/11/2008;
12172;EPITÁCIO PESSOA;;411,69;384,07;93,29;07/11/2008;
12172;EPITÁCIO PESSOA;;411,69;384,44;93,38;06/11/2008;
12172;EPITÁCIO PESSOA;;411,69;384,81;93,47;05/11/2008;
12172;EPITÁCIO PESSOA;;411,69;385,17;93,56;04/11/2008;
12172;EPITÁCIO PESSOA;;411,69;385,54;93,65;03/11/2008;
12172;EPITÁCIO PESSOA;;411,69;385,90;93,74;02/11/2008;
12172;EPITÁCIO PESSOA;;411,69;386,27;93,83;01/11/2008;
12172;EPITÁCIO PESSOA;377,25;411,69;387,00;94,00;31/10/2008;
12172;EPITÁCIO PESSOA;;411,69;387,37;94,09;30/10/2008;
12172;EPITÁCIO PESSOA;;411,69;387,74;94,18;29/10/2008;
12172;EPITÁCIO PESSOA;;411,69;388,10;94,27;28/10/2008;
12172;EPITÁCIO PESSOA;;411,69;384,81;93,47;27/10/2008;
12172;EPITÁCIO PESSOA;;411,69;388,83;94,45;26/10/2008;
12172;EPITÁCIO PESSOA;;411,69;389,20;94,54;25/10/2008;
12172;EPITÁCIO PESSOA;;411,69;389,57;94,63;24/10/2008;
12172;EPITÁCIO PESSOA;;411,69;389,93;94,72;23/10/2008;
12172;EPITÁCIO PESSOA;;411,69;390,30;94,80;22/10/2008;
12172;EPITÁCIO PESSOA;;411,69;390,67;94,89;21/10/2008;
12172;EPITÁCIO PESSOA;;411,69;391,03;94,98;20/10/2008;
12172;EPITÁCIO PESSOA;;411,69;391,40;95,07;19/10/2008;
12172;EPITÁCIO PESSOA;;411,69;391,76;95,16;18/10/2008;
12172;EPITÁCIO PESSOA;;411,69;392,13;95,25;17/10/2008;
12172;EPITÁCIO PESSOA;;411,69;392,50;95,34;16/10/2008;
12172;EPITÁCIO PESSOA;;411,69;392,86;95,43;15/10/2008;
12172;EPITÁCIO PESSOA;;411,69;393,23;95,52;14/10/2008;
12172;EPITÁCIO PESSOA;;411,69;393,60;95,60;13/10/2008;
12172;EPITÁCIO PESSOA;;411,69;393,96;95,69;12/10/2008;
12172;EPITÁCIO PESSOA;;411,69;394,33;95,78;11/10/2008;
12172;EPITÁCIO PESSOA;;411,69;394,69;95,87;10/10/2008;
12172;EPITÁCIO PESSOA;;411,69;395,06;95,96;09/10/2008;
12172;EPITÁCIO PESSOA;;411,69;395,43;96,05;08/10/2008;
12172;EPITÁCIO PESSOA;;411,69;395,79;96,14;07/10/2008;
12172;EPITÁCIO PESSOA;;411,69;396,16;96,23;06/10/2008;
12172;EPITÁCIO PESSOA;;411,69;396,53;96,32;05/10/2008;
12172;EPITÁCIO PESSOA;;411,69;396,89;96,41;04/10/2008;
12172;EPITÁCIO PESSOA;;411,69;396,89;96,41;03/10/2008;
12172;EPITÁCIO PESSOA;;411,69;397,26;96,49;02/10/2008;
12172;EPITÁCIO PESSOA;;411,69;397,62;96,58;01/10/2008;
12172;EPITÁCIO PESSOA;377,55;411,69;397,99;96,67;30/09/2008;
12172;EPITÁCIO PESSOA;;411,69;398,38;96,77;29/09/2008;
12172;EPITÁCIO PESSOA;;411,69;398,77;96,86;28/09/2008;
12172;EPITÁCIO PESSOA;;411,69;399,17;96,96;27/09/2008;
12172;EPITÁCIO PESSOA;;411,69;399,56;97,05;26/09/2008;
12172;EPITÁCIO PESSOA;;411,69;399,95;97,15;25/09/2008;
12172;EPITÁCIO PESSOA;;411,69;400,34;97,24;24/09/2008;
12172;EPITÁCIO PESSOA;;411,69;400,73;97,34;23/09/2008;
12172;EPITÁCIO PESSOA;;411,69;401,12;97,43;22/09/2008;
12172;EPITÁCIO PESSOA;;411,69;401,51;97,53;21/09/2008;
12172;EPITÁCIO PESSOA;;411,69;401,90;97,62;20/09/2008;
12172;EPITÁCIO PESSOA;;411,69;402,30;97,72;19/09/2008;
12172;EPITÁCIO PESSOA;;411,69;402,69;97,81;18/09/2008;
12172;EPITÁCIO PESSOA;;411,69;403,08;97,91;17/09/2008;
12172;EPITÁCIO PESSOA;;411,69;403,08;97,91;16/09/2008;
12172;EPITÁCIO PESSOA;;411,69;403,47;98,00;15/09/2008;
12172;EPITÁCIO PESSOA;;411,69;403,86;98,10;14/09/2008;
12172;EPITÁCIO PESSOA;;411,69;404,25;98,19;13/09/2008;
12172;EPITÁCIO PESSOA;;411,69;404,64;98,29;12/09/2008;
12172;EPITÁCIO PESSOA;;411,69;405,03;98,38;11/09/2008;
12172;EPITÁCIO PESSOA;;411,69;405,43;98,48;10/09/2008;
12172;EPITÁCIO PESSOA;;411,69;405,43;98,48;09/09/2008;
12172;EPITÁCIO PESSOA;;411,69;405,82;98,57;08/09/2008;
12172;EPITÁCIO PESSOA;;411,69;406,21;98,67;07/09/2008;
12172;EPITÁCIO PESSOA;;411,69;406,60;98,76;06/09/2008;
12172;EPITÁCIO PESSOA;;411,69;406,99;98,86;05/09/2008;
12172;EPITÁCIO PESSOA;;411,69;406,60;98,76;04/09/2008;
12172;EPITÁCIO PESSOA;;411,69;406,99;98,86;03/09/2008;
12172;EPITÁCIO PESSOA;;411,69;407,38;98,95;02/09/2008;
12172;EPITÁCIO PESSOA;;411,69;407,77;99,05;01/09/2008;
12172;EPITÁCIO PESSOA;377,80;411,69;407,77;99,05;31/08/2008;
12172;EPITÁCIO PESSOA;;411,69;408,17;99,14;30/08/2008;
12172;EPITÁCIO PESSOA;;411,69;408,56;99,24;29/08/2008;
12172;EPITÁCIO PESSOA;;411,69;408,95;99,33;28/08/2008;
12172;EPITÁCIO PESSOA;;411,69;409,34;99,43;27/08/2008;
12172;EPITÁCIO PESSOA;;411,69;409,34;99,43;26/08/2008;
12172;EPITÁCIO PESSOA;;411,69;409,34;99,43;25/08/2008;
12172;EPITÁCIO PESSOA;;411,69;409,73;99,52;24/08/2008;
12172;EPITÁCIO PESSOA;;411,69;410,12;99,62;23/08/2008;
12172;EPITÁCIO PESSOA;;411,69;410,51;99,71;22/08/2008;
12172;EPITÁCIO PESSOA;;411,69;410,90;99,81;21/08/2008;
12172;EPITÁCIO PESSOA;;411,69;410,90;99,81;20/08/2008;
12172;EPITÁCIO PESSOA;;411,69;411,30;99,90;19/08/2008;
12172;EPITÁCIO PESSOA;377,98;411,69;414,89;100,78;31/07/2008;
12172;EPITÁCIO PESSOA;378,12;411,69;420,56;102,15;30/06/2008;
12172;EPITÁCIO PESSOA;378,39;411,69;431,57;104,83;31/05/2008;
12172;EPITÁCIO PESSOA;378,40;411,69;431,99;104,93;30/04/2008;
12172;EPITÁCIO PESSOA;378,90;411,69;452,97;110,03;31/03/2008;
12172;EPITÁCIO PESSOA;;411,69;406,99;98,86;21/03/2008;
12172;EPITÁCIO PESSOA;;411,69;304,28;73,91;20/03/2008;
12172;EPITÁCIO PESSOA;;411,69;290,37;70,53;19/03/2008;
12172;EPITÁCIO PESSOA;;411,69;272,19;66,11;18/03/2008;
12172;EPITÁCIO PESSOA;;411,69;263,69;64,05;17/03/2008;
12172;EPITÁCIO PESSOA;;411,69;264,00;64,13;16/03/2008;
12172;EPITÁCIO PESSOA;;411,69;264,30;64,20;15/03/2008;
12172;EPITÁCIO PESSOA;;411,69;264,60;64,27;14/03/2008;
12172;EPITÁCIO PESSOA;;411,69;264,91;64,35;13/03/2008;
12172;EPITÁCIO PESSOA;;411,69;264,60;64,27;12/03/2008;
12172;EPITÁCIO PESSOA;;411,69;264,91;64,35;11/03/2008;
12172;EPITÁCIO PESSOA;;411,69;265,21;64,42;10/03/2008;
12172;EPITÁCIO PESSOA;;411,69;265,51;64,49;09/03/2008;
12172;EPITÁCIO PESSOA;;411,69;265,82;64,57;08/03/2008;
12172;EPITÁCIO PESSOA;;411,69;266,12;64,64;07/03/2008;
12172;EPITÁCIO PESSOA;;411,69;266,42;64,71;06/03/2008;
12172;EPITÁCIO PESSOA;;411,69;267,03;64,86;05/03/2008;
12172;EPITÁCIO PESSOA;;411,69;267,33;64,94;04/03/2008;
12172;EPITÁCIO PESSOA;;411,69;267,64;65,01;03/03/2008;
12172;EPITÁCIO PESSOA;;411,69;267,94;65,08;02/03/2008;
12172;EPITÁCIO PESSOA;;411,69;268,24;65,16;01/03/2008;
12172;EPITÁCIO PESSOA;373,75;411,69;268,55;65,23;29/02/2008;
12172;EPITÁCIO PESSOA;;411,69;267,64;65,01;28/02/2008;
12172;EPITÁCIO PESSOA;;411,69;267,94;65,08;27/02/2008;
12172;EPITÁCIO PESSOA;;411,69;268,24;65,16;26/02/2008;
12172;EPITÁCIO PESSOA;;411,69;268,55;65,23;25/02/2008;
12172;EPITÁCIO PESSOA;;411,69;268,85;65,30;24/02/2008;
12172;EPITÁCIO PESSOA;;411,69;269,15;65,38;23/02/2008;
12172;EPITÁCIO PESSOA;;411,69;269,46;65,45;22/02/2008;
12172;EPITÁCIO PESSOA;;411,69;270,06;65,60;21/02/2008;
12172;EPITÁCIO PESSOA;;411,69;270,37;65,67;20/02/2008;
12172;EPITÁCIO PESSOA;;411,69;270,67;65,75;19/02/2008;
12172;EPITÁCIO PESSOA;;411,69;270,97;65,82;18/02/2008;
12172;EPITÁCIO PESSOA;;411,69;271,28;65,89;17/02/2008;
12172;EPITÁCIO PESSOA;;411,69;271,88;66,04;16/02/2008;
12172;EPITÁCIO PESSOA;;411,69;272,19;66,11;15/02/2008;
12172;EPITÁCIO PESSOA;;411,69;272,49;66,19;14/02/2008;
12172;EPITÁCIO PESSOA;;411,69;272,79;66,26;13/02/2008;
12172;EPITÁCIO PESSOA;;411,69;273,10;66,34;12/02/2008;
12172;EPITÁCIO PESSOA;;411,69;273,70;66,48;11/02/2008;
12172;EPITÁCIO PESSOA;;411,69;274,01;66,56;10/02/2008;
12172;EPITÁCIO PESSOA;;411,69;274,31;66,63;09/02/2008;
12172;EPITÁCIO PESSOA;;411,69;274,61;66,70;08/02/2008;
12172;EPITÁCIO PESSOA;;411,69;274,92;66,78;07/02/2008;
12172;EPITÁCIO PESSOA;;411,69;275,22;66,85;06/02/2008;
12172;EPITÁCIO PESSOA;;411,69;275,52;66,93;05/02/2008;
12172;EPITÁCIO PESSOA;;411,69;276,13;67,07;04/02/2008;
12172;EPITÁCIO PESSOA;;411,69;276,45;67,15;03/02/2008;
12172;EPITÁCIO PESSOA;;411,69;276,78;67,23;02/02/2008;
12172;EPITÁCIO PESSOA;;411,69;277,43;67,39;01/02/2008;
12172;EPITÁCIO PESSOA;374,04;411,69;277,43;67,39;31/01/2008;
12172;EPITÁCIO PESSOA;;411,69;277,75;67,47;30/01/2008;
12172;EPITÁCIO PESSOA;;411,69;278,07;67,54;29/01/2008;
12172;EPITÁCIO PESSOA;;411,69;278,40;67,62;28/01/2008;
12172;EPITÁCIO PESSOA;;411,69;278,72;67,70;27/01/2008;
12172;EPITÁCIO PESSOA;;411,69;279,04;67,78;26/01/2008;
12172;EPITÁCIO PESSOA;;411,69;279,37;67,86;25/01/2008;
12172;EPITÁCIO PESSOA;;411,69;279,69;67,94;24/01/2008;
12172;EPITÁCIO PESSOA;;411,69;280,01;68,02;23/01/2008;
12172;EPITÁCIO PESSOA;;411,69;280,34;68,09;22/01/2008;
12172;EPITÁCIO PESSOA;;411,69;280,66;68,17;21/01/2008;
12172;EPITÁCIO PESSOA;;411,69;280,98;68,25;20/01/2008;
12172;EPITÁCIO PESSOA;;411,69;281,31;68,33;19/01/2008;
12172;EPITÁCIO PESSOA;;411,69;281,63;68,41;18/01/2008;
12172;EPITÁCIO PESSOA;;411,69;281,63;68,41;17/01/2008;
12172;EPITÁCIO PESSOA;;411,69;281,96;68,49;16/01/2008;
12172;EPITÁCIO PESSOA;;411,69;282,28;68,57;15/01/2008;
12172;EPITÁCIO PESSOA;;411,69;282,60;68,64;14/01/2008;
12172;EPITÁCIO PESSOA;;411,69;282,93;68,72;13/01/2008;
12172;EPITÁCIO PESSOA;;411,69;283,25;68,80;12/01/2008;
12172;EPITÁCIO PESSOA;;411,69;283,57;68,88;11/01/2008;
12172;EPITÁCIO PESSOA;;411,69;284,22;69,04;10/01/2008;
12172;EPITÁCIO PESSOA;;411,69;284,54;69,12;09/01/2008;
12172;EPITÁCIO PESSOA;;411,69;284,87;69,19;08/01/2008;
12172;EPITÁCIO PESSOA;;411,69;285,19;69,27;07/01/2008;
12172;EPITÁCIO PESSOA;;411,69;285,51;69,35;06/01/2008;
12172;EPITÁCIO PESSOA;;411,69;285,84;69,43;05/01/2008;
12172;EPITÁCIO PESSOA;;411,69;286,49;69,59;04/01/2008;
12172;EPITÁCIO PESSOA;;411,69;286,81;69,67;03/01/2008;
12172;EPITÁCIO PESSOA;;411,69;287,13;69,74;02/01/2008;
